id	wav_path	ref	hyp_large_am	hyp_large_total	am_large	lm_large	cons_large	hyp_ccnn_am	hyp_ccnn_total	am_ccnn	lm_ccnn	cons_ccnn
05c86e26b3	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/882ce/05c86e26b3.wav	यस्तै सस्तिएको मोबाइल	यस्तै शस्तिएको मोबाइ	यस्तै शस्तिएको मोबाइ	-0.3115389943122864	-2.1560914175851003	-3.314307832624763e-07	यस्तै सस्दिएको मोबाइ	यस्तै सस्तिएको मोबाइ	-0.32668718695640564	-2.202958243233817	-3.4179848149679377e-07
05c8d2a55f	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/e71d4/05c8d2a55f.wav	गाधि नामक महाबली	गादी नामक महावली	गादी नामक महावली	-0.39601147174835205	-2.4351950252757355	-1.0060205113404663e-07	गादी नामक माहावली	गादी नामक माहावली	-0.325259268283844	-2.5000228881835938	-8.05906350049352e-08
05d093cb11	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/737fb/05d093cb11.wav	जिएसटिको प्रस्ताव राखे	जीएसटिको प्रस्ताव राखे	जीएसटिको प्रस्ताव राखे	-0.35469362139701843	-2.3301066523012905	-2.9339563574783667e-07	जीएसटीको प्रस्ताव राखे	जिएसटीको प्रस्ताव राखे	-0.36066150665283203	-2.174091504967731	-2.5068165205479803e-07
05d0fe8f70	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/6a6d1/05d0fe8f70.wav	गैंडाको सिङ कपाल र नङ बन्ने जस्तै केराटिनले बनेको हुन्छ	गैंडाको छिङ कपाल र नन् भन्ने जस्तै केरा तिनले 	गैंडाको छिङ कपाल र नन् भन्ने जस्तै केरा तिनले 	-0.34621044993400574	-2.5774294264773103	-0.4258775102331283	गैंडाको सिङ कपाल र नन् भन्ने जस्तै केरा तिनले 	गैँडाको सिङ कपाल र नन् भन्ने जस्तै केरा तिनले 	-0.3264029026031494	-2.4511001262258976	-0.5052972347178357
05d1214f91	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/90bdd/05d1214f91.wav	भएको रूप हो	भएको रूप हो	भएको रूप हो	-0.3254036009311676	-1.4945430755615234	-8.718529898033012e-08	भएको रूप हो	भएको रूप हो	-0.29482004046440125	-1.4945430755615234	-8.718529898033012e-08
05d931256b	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/6d3f9/05d931256b.wav	यस विद्यालयमा	यस विद्यालयमा	यस विद्यालयमा	-0.31453582644462585	-1.2737820489065987	-4.0001477178261015e-07	यस विद्यालयमा	यस विद्यालयमा	-0.28134554624557495	-1.2737820489065987	-4.0001477178261015e-07
05df8efb5b	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/e7519/05df8efb5b.wav	जसले पहिले पनि	जसले पहिले पनि	जसले पहिले पनि	-0.3211139738559723	-1.4106163024902343	-1.2117188816773705e-07	जसले पहिले पनि	जसले पहिले पनि	-0.2919457256793976	-1.4106163024902343	-1.2117188816773705e-07
05e96c392b	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/99942/05e96c392b.wav	खर्च फिल्ममा	खर्च फिल्ममा	खर्च फिल्ममा	-0.3059692084789276	-2.303711230938251	-1.1037171204337098e-07	खर्च फिल्ममा	खर्च फिल्ममा	-0.2981138527393341	-2.303711230938251	-1.1037171204337098e-07
05ebfaea92	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/9cc50/05ebfaea92.wav	हरसाल बडादशैँको सुरुदेखि	हर्साल बडादशैँको सुरूद	हर्साल बडादशैँको सुरूद	-0.34856507182121277	-2.7972528208856997	-0.9256216132122538	हर्साल बडादशैँको सुरुद	हर्साल बडादशैँको सुरुद	-0.2873168885707855	-2.7859911711319634	-0.9256216132122538
05ec166b72	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/5d5fe/05ec166b72.wav	नेपालको उपाध्यक्ष साथै	नेपालको उपाध्यक्ष सा	नेपालको उपाध्यक्ष सा	-0.2863699197769165	-1.7184569949195498	-4.239731684460171e-06	नेपालको उपाध्यक्ष सा	नेपालको उपाध्यक्ष सा	-0.25494250655174255	-1.7184569949195498	-4.239731684460171e-06
05ec4e8edc	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/1b29c/05ec4e8edc.wav	अतीततिर लैजाने कवि काइँला	अतित्ति र लैजाने कविकाइला	अतित्ति र लैजाने कविकाइला	-0.4821834862232208	-2.435162764329177	-8.48557157531524e-08	अत्यतिर लैजाने कविकाइला	अत्यतिर लैजाने कविकाइला	-0.39827761054039	-2.4695895512898765	-9.498560871179507e-08
05eee74486	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/6f65d/05eee74486.wav	पञ्चकन्या पोखरी जस्ता	पञ्चकन्या पोखरी जस्ता	पञ्चकन्या पोखरी जस्ता	-0.3704756796360016	-2.0964622497558594	-3.864171793049371e-07	पञ्चकन्या पोखरी जस्ता	पञ्चकन्या पोखरी जस्ता	-0.3262461721897125	-2.0964622497558594	-3.864171793049371e-07
05f545d76e	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/f65eb/05f545d76e.wav	नाकमा लगाउने	नाकमा लगाउने	नाकमा लगाउने	-0.3193504512310028	-1.8166958735539362	-6.168336924999424e-08	नाकमा लगाउने	नाकमा लगाउने	-0.29328039288520813	-1.8166958735539362	-6.168336924999424e-08
05f5599c67	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/66260/05f5599c67.wav	जुन राशीमा अवस्थित हुन्छ	जुन राशीमा अवस्थित हुन्छ	जुन राशीमा अवस्थित हुन्छ	-0.2985907196998596	-1.39639892578125	-6.871924597362522e-08	जुन राशीमा अवस्थित हुन्छ	जुन राशीमा अवस्थित हुन्छ	-0.2777618169784546	-1.39639892578125	-6.871924597362522e-08
05f6131927	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/4b59a/05f6131927.wav	नदी दिल्लीमा वर्तमान	नदी दिल्लीमा गर्वतमान	नदी दिल्लीमा गर्वतमान	-0.32406651973724365	-2.330839850685813	-5.0981213917111745e-08	नदी दिल्लीमा वर्गतमान	नदी दिल्लीमा वर्गतमान	-0.3498602509498596	-2.051951668479226	-1.672875669100904e-07
05ff8cec4c	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/35f03/05ff8cec4c.wav	यो महिना चन्द्रमास	यो महिना चन्द्रमास	यो महिना चन्द्रमास	-0.33483392000198364	-1.9045578806023848	-0.00010808673687279224	यो महिना चन्द्रमा	यो महिना चन्द्रमा	-0.3230098783969879	-1.4775428771972656	-3.238224305985366e-07
0606c769a7	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/abc37/0606c769a7.wav	उहाँले अल इन्डिया	उहाँले अल इन्डिया	उहाँले अल इन्डिया	-0.3026173412799835	-2.040427949693468	-1.6628036499023438	उहाँले अल इन्डिया	उहाँले अल इन्डिया	-0.28133195638656616	-2.040427949693468	-1.6628036499023438
061370f1a8	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/0d8ef/061370f1a8.wav	व्यापक शब्द हो	व्यापक शब्द	व्यापक शब्द	-0.28466886281967163	-2.237537066141764	-1.7684159322091848e-08	व्यापक शब्द	व्यापक शब्द	-0.2647692859172821	-2.237537066141764	-1.7684159322091848e-08
06160a4ca0	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/e3a27/06160a4ca0.wav	जीविकोपार्जनको परम्परागत	जीविको पार्जनको परम्परागत	जीविको पार्जनको परम्परागत	-0.3323874771595001	-1.99235593355619	-3.054032836539241e-07	जीवीको पार्जनको परम्परागत	जीवीको पार्जनको परम्परागत	-0.30173951387405396	-1.897161630483774	-1.9584049718664923e-07
061bb7c4f9	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/5a5e7/061bb7c4f9.wav	कमलरीका रूपमा सम्भ्रान्त	कमलरीका रूपमा सम्रान्त	कमलरीका रूपमा सम्रान्त	-0.3531430661678314	-1.8833613188370415	-4.44735099375501e-08	कमलरीका रूपमा सम्भ्रान्त	कमलरीका रूपमा सम्भ्रान्त	-0.32472383975982666	-1.9476451110839843	-1.738470746204257e-07
0621bd43fc	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/6a57a/0621bd43fc.wav	पूर्व तमोर नदीसम्म	पूर्व तामुर नदीस	पूर्व तामुर नदीस	-0.370403528213501	-2.359102585736443	-4.995794878435417e-08	पूर्व तमोर नदीसम	पूर्व तमोर नदीसम	-0.3674238324165344	-2.6062824024873623	-2.0764546474417919e-07
06220e1d41	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/bc6b6/06220e1d41.wav	चार बल प्रतियोगितामा	चार बल प्रतियोगितामा	चार बल प्रतियोगितामा	-0.3191289007663727	-1.832559313092913	-2.1287464949723688e-06	चार बल प्रतियोगितामा	चार बल प्रतियोगितामा	-0.27719512581825256	-1.832559313092913	-2.1287464949723688e-06
0622c074a4	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/58428/0622c074a4.wav	मैले आफ्नै	मैले आफ्नै	मैले आफ्नै	-0.32061654329299927	-1.7658752094615588	-3.3344167604809627e-07	मैले आफ्नै	मैले आफ्नै	-0.2982836365699768	-1.7658752094615588	-3.3344167604809627e-07
0624e611ac	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/cbbed/0624e611ac.wav	यद्यपी आफैँले भनेअनुसार	यद्यपि आफैँले भनेअनु	यद्यपि आफैँले भनेअनु	-0.3358892500400543	-2.723397754487537	-1.2342840830485027	यद्यपि आफैँले भनेअनु	यद्यपि आफैँले भनेअनु	-0.2740614116191864	-2.723397754487537	-1.2342840830485027
062ddaac99	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/c687c/062ddaac99.wav	प्रसिद्ध परम्पराहरूमध्ये एक	प्रसिद्ध परम्पराहरू	प्रसिद्ध परम्पराहरू	-0.2891521155834198	-1.4867124557495117	-6.9867240881649195e-09	प्रसिद्ध परम्पराहरू	प्रसिद्ध परम्पराहरू	-0.25217747688293457	-1.4867124557495117	-6.9867240881649195e-09
